"Measure","Country","Segment","Product","Year","target"
"Shipments","Slovenia","Consumer (excl BYOD)","Convertible Mobile PC","2011",303.272160375385
"Shipments","Slovenia","Consumer (excl BYOD)","Convertible Mobile PC","2012",555.634851346298
"Shipments","Slovenia","Consumer (excl BYOD)","Convertible Mobile PC","2013",6077.87928032627
"Shipments","Slovenia","Consumer (excl BYOD)","Convertible Mobile PC","2014",6262.7914469554
"Shipments","Slovenia","Consumer (excl BYOD)","Convertible Mobile PC","2015",6641.95332503529
"Shipments","Slovenia","Consumer (excl BYOD)","Convertible Mobile PC","2016",13360.2433349577
"Shipments","Slovenia","Consumer (excl BYOD)","Convertible Mobile PC","2017",13771.0424726156
"Shipments","Slovenia","Consumer (excl BYOD)","Convertible Mobile PC","2018",12208.6521201158
"Shipments","Slovenia","Consumer (excl BYOD)","NPC (Mobile PC)","2010",66450.4429676725
"Shipments","Slovenia","Consumer (excl BYOD)","NPC (Mobile PC)","2011",65223.8254529091
"Shipments","Slovenia","Consumer (excl BYOD)","NPC (Mobile PC)","2012",51286.5004395947
"Shipments","Slovenia","Consumer (excl BYOD)","NPC (Mobile PC)","2013",55595.1441654819
"Shipments","Slovenia","Consumer (excl BYOD)","NPC (Mobile PC)","2014",38080.8829635953
"Shipments","Slovenia","Consumer (excl BYOD)","NPC (Mobile PC)","2015",40912.5954473945
"Shipments","Slovenia","Consumer (excl BYOD)","NPC (Mobile PC)","2016",38398.6062670572
"Shipments","Slovenia","Consumer (excl BYOD)","NPC (Mobile PC)","2017",55645.9593073937
"Shipments","Slovenia","Consumer (excl BYOD)","NPC (Mobile PC)","2018",38182.1933930902
"Shipments","Slovenia","Consumer (excl BYOD)","Smartphone","2010",75041.3020764391
"Shipments","Slovenia","Consumer (excl BYOD)","Smartphone","2011",127649.416545426
"Shipments","Slovenia","Consumer (excl BYOD)","Smartphone","2012",177986.241393304
"Shipments","Slovenia","Consumer (excl BYOD)","Smartphone","2013",258769.878317338
"Shipments","Slovenia","Consumer (excl BYOD)","Smartphone","2014",236180.853356522
"Shipments","Slovenia","Consumer (excl BYOD)","Smartphone","2015",345278.695618368
"Shipments","Slovenia","Consumer (excl BYOD)","Smartphone","2016",345368.611529679
"Shipments","Slovenia","Consumer (excl BYOD)","Smartphone","2017",331221.027166103
"Shipments","Slovenia","Consumer (excl BYOD)","Smartphone","2018",424837.661145828
"Shipments","Slovenia","Consumer (excl BYOD)","Tablet","2010",1134.28933766291
"Shipments","Slovenia","Consumer (excl BYOD)","Tablet","2011",14486.5179457422
"Shipments","Slovenia","Consumer (excl BYOD)","Tablet","2012",35618.6480581448
"Shipments","Slovenia","Consumer (excl BYOD)","Tablet","2013",121832.045918511
"Shipments","Slovenia","Consumer (excl BYOD)","Tablet","2014",95259.2202003782
"Shipments","Slovenia","Consumer (excl BYOD)","Tablet","2015",141500.848565551
"Shipments","Slovenia","Consumer (excl BYOD)","Tablet","2016",115572.387997977
"Shipments","Slovenia","Consumer (excl BYOD)","Tablet","2017",150933.597595832
"Shipments","Slovenia","Consumer (excl BYOD)","Tablet","2018",193960.084659428
"Shipments","Slovenia","Corporate Liable","Basic/Feature Phone","2010",71319.599201464
"Shipments","Slovenia","Corporate Liable","Basic/Feature Phone","2011",76666.2795737261
"Shipments","Slovenia","Corporate Liable","Basic/Feature Phone","2012",61616.7844573561
"Shipments","Slovenia","Corporate Liable","Basic/Feature Phone","2013",33492.7057873477
"Shipments","Slovenia","Corporate Liable","Basic/Feature Phone","2014",33957.0681802852
"Shipments","Slovenia","Corporate Liable","Basic/Feature Phone","2015",27717.1267814113
"Shipments","Slovenia","Corporate Liable","Basic/Feature Phone","2016",25719.9935381494
"Shipments","Slovenia","Corporate Liable","Basic/Feature Phone","2017",26643.9575909533
"Shipments","Slovenia","Corporate Liable","Basic/Feature Phone","2018",19751.0922692672
"Shipments","Slovenia","Corporate Liable","Convertible Mobile PC","2010",76.1395670387882
"Shipments","Slovenia","Corporate Liable","Convertible Mobile PC","2011",185.299690690639
"Shipments","Slovenia","Corporate Liable","Convertible Mobile PC","2012",73.8572007815733
"Shipments","Slovenia","Corporate Liable","Convertible Mobile PC","2013",1137.06605326791
"Shipments","Slovenia","Corporate Liable","Convertible Mobile PC","2014",1680.21075078682
"Shipments","Slovenia","Corporate Liable","Convertible Mobile PC","2015",1887.31774702998
"Shipments","Slovenia","Corporate Liable","Convertible Mobile PC","2016",2277.77674501761
"Shipments","Slovenia","Corporate Liable","Convertible Mobile PC","2017",2469.50748611305
"Shipments","Slovenia","Corporate Liable","Convertible Mobile PC","2018",2979.04931754423
"Shipments","Slovenia","Corporate Liable","NPC (Mobile PC)","2010",38071.5655534861
"Shipments","Slovenia","Corporate Liable","NPC (Mobile PC)","2011",57961.0503490701
"Shipments","Slovenia","Corporate Liable","NPC (Mobile PC)","2012",47394.5501048676
"Shipments","Slovenia","Corporate Liable","NPC (Mobile PC)","2013",38875.650773184
"Shipments","Slovenia","Corporate Liable","NPC (Mobile PC)","2014",44215.6129346136
"Shipments","Slovenia","Corporate Liable","NPC (Mobile PC)","2015",47550.6268378692
"Shipments","Slovenia","Corporate Liable","NPC (Mobile PC)","2016",50277.0859879237
"Shipments","Slovenia","Corporate Liable","NPC (Mobile PC)","2017",49383.4248265689
"Shipments","Slovenia","Corporate Liable","NPC (Mobile PC)","2018",44256.2173520382
"Shipments","Slovenia","Corporate Liable","Smartphone","2010",32354.3297196876
"Shipments","Slovenia","Corporate Liable","Smartphone","2011",34122.9507755895
"Shipments","Slovenia","Corporate Liable","Smartphone","2012",34028.833833558
"Shipments","Slovenia","Corporate Liable","Smartphone","2013",46285.7176832
"Shipments","Slovenia","Corporate Liable","Smartphone","2014",55056.0266414886
"Shipments","Slovenia","Corporate Liable","Smartphone","2015",56845.4289348373
"Shipments","Slovenia","Corporate Liable","Smartphone","2016",66083.3095150853
"Shipments","Slovenia","Corporate Liable","Smartphone","2017",70188.3938742135
"Shipments","Slovenia","Corporate Liable","Smartphone","2018",79234.5472768699
"Shipments","Slovenia","Corporate Liable","Tablet","2010",35.9189800293457
"Shipments","Slovenia","Corporate Liable","Tablet","2011",735.835461686869
"Shipments","Slovenia","Corporate Liable","Tablet","2012",2628.97549517476
"Shipments","Slovenia","Corporate Liable","Tablet","2013",6045.50616778301
"Shipments","Slovenia","Corporate Liable","Tablet","2014",10967.5452842824
"Shipments","Slovenia","Corporate Liable","Tablet","2015",16204.785429347
"Shipments","Slovenia","Corporate Liable","Tablet","2016",22808.459069196
"Shipments","Slovenia","Corporate Liable","Tablet","2017",33980.6474179651
"Shipments","Slovenia","Corporate Liable","Tablet","2018",45428.7778374026
"Shipments","South Africa","BYOD","Convertible Mobile PC","2010",3.26178100781374
"Shipments","South Africa","BYOD","Convertible Mobile PC","2011",7.83531126249467
"Shipments","South Africa","BYOD","Convertible Mobile PC","2012",25.9472667747449
"Shipments","South Africa","BYOD","Convertible Mobile PC","2013",4403.41003982856
"Shipments","South Africa","BYOD","Convertible Mobile PC","2014",9402.35138868064
"Shipments","South Africa","BYOD","Convertible Mobile PC","2015",22129.3199516554
"Shipments","South Africa","BYOD","Convertible Mobile PC","2016",28248.7179623904
"Shipments","South Africa","BYOD","Convertible Mobile PC","2017",40014.5924999252
"Shipments","South Africa","BYOD","Convertible Mobile PC","2018",42528.7905871644
"Shipments","South Africa","BYOD","NPC (Mobile PC)","2010",6314.64367723946
"Shipments","South Africa","BYOD","NPC (Mobile PC)","2011",10987.9890143426
"Shipments","South Africa","BYOD","NPC (Mobile PC)","2012",13612.7302892167
"Shipments","South Africa","BYOD","NPC (Mobile PC)","2013",11286.7040865036
"Shipments","South Africa","BYOD","NPC (Mobile PC)","2014",14714.3543911033
"Shipments","South Africa","BYOD","NPC (Mobile PC)","2015",17811.0792316118
"Shipments","South Africa","BYOD","NPC (Mobile PC)","2016",18334.4076020447
"Shipments","South Africa","BYOD","NPC (Mobile PC)","2017",20563.9850985133
"Shipments","South Africa","BYOD","NPC (Mobile PC)","2018",27506.6741300558
"Shipments","South Africa","BYOD","Smartphone","2010",190608.309056151
"Shipments","South Africa","BYOD","Smartphone","2011",452838.75145502
"Shipments","South Africa","BYOD","Smartphone","2012",767177.215967218
"Shipments","South Africa","BYOD","Smartphone","2013",1374314.80863391
"Shipments","South Africa","BYOD","Smartphone","2014",2146684.10314795
"Shipments","South Africa","BYOD","Smartphone","2015",3042755.38137436
"Shipments","South Africa","BYOD","Smartphone","2016",3860882.14868269
"Shipments","South Africa","BYOD","Smartphone","2017",4195107.61370975
"Shipments","South Africa","BYOD","Smartphone","2018",4678234.47819151
"Shipments","South Africa","BYOD","Tablet","2010",526.70090942834
"Shipments","South Africa","BYOD","Tablet","2011",23315.7941291499
"Shipments","South Africa","BYOD","Tablet","2012",62187.5735342549
"Shipments","South Africa","BYOD","Tablet","2013",133475.050470874
"Shipments","South Africa","BYOD","Tablet","2014",208413.367714046
"Shipments","South Africa","BYOD","Tablet","2015",318286.609024121
"Shipments","South Africa","BYOD","Tablet","2016",448076.070247082
"Shipments","South Africa","BYOD","Tablet","2017",420087.290950545
"Shipments","South Africa","BYOD","Tablet","2018",553486.983725958
"Shipments","South Africa","Consumer (excl BYOD)","Basic/Feature Phone","2010",10249515.2575015
"Shipments","South Africa","Consumer (excl BYOD)","Basic/Feature Phone","2011",4985743.62525501
"Shipments","South Africa","Consumer (excl BYOD)","Basic/Feature Phone","2012",6416352.03452447
"Shipments","South Africa","Consumer (excl BYOD)","Basic/Feature Phone","2013",7049303.1233567
"Shipments","South Africa","Consumer (excl BYOD)","Basic/Feature Phone","2014",6160676.98353165
"Shipments","South Africa","Consumer (excl BYOD)","Basic/Feature Phone","2015",6052326.83284031
"Shipments","South Africa","Consumer (excl BYOD)","Basic/Feature Phone","2016",3658083.73534758
"Shipments","South Africa","Consumer (excl BYOD)","Basic/Feature Phone","2017",2886298.98270786
"Shipments","South Africa","Consumer (excl BYOD)","Basic/Feature Phone","2018",2263904.26386562
"Shipments","South Africa","Consumer (excl BYOD)","Convertible Mobile PC","2010",299.187054718755
"Shipments","South Africa","Consumer (excl BYOD)","Convertible Mobile PC","2011",1154.64458131758
"Shipments","South Africa","Consumer (excl BYOD)","Convertible Mobile PC","2012",1828.98622603527
"Shipments","South Africa","Consumer (excl BYOD)","Convertible Mobile PC","2013",55036.4655834736
"Shipments","South Africa","Consumer (excl BYOD)","Convertible Mobile PC","2014",117539.166360008
"Shipments","South Africa","Consumer (excl BYOD)","Convertible Mobile PC","2015",161364.345244822
"Shipments","South Africa","Consumer (excl BYOD)","Convertible Mobile PC","2016",151811.902675677
"Shipments","South Africa","Consumer (excl BYOD)","Convertible Mobile PC","2017",200411.140833218
"Shipments","South Africa","Consumer (excl BYOD)","Convertible Mobile PC","2018",276485.92251185
"Shipments","South Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2010",727721.251223217
"Shipments","South Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2011",532910.708290958
"Shipments","South Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2012",747423.875570464
"Shipments","South Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2013",701663.216084073
"Shipments","South Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2014",517701.110050896
"Shipments","South Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2015",568209.497772365
"Shipments","South Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2016",643460.236609004
"Shipments","South Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2017",352733.461891769
"Shipments","South Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2018",513861.663124824
"Shipments","South Africa","Consumer (excl BYOD)","Smartphone","2010",1801780.24641375
"Shipments","South Africa","Consumer (excl BYOD)","Smartphone","2011",3926211.78651932
"Shipments","South Africa","Consumer (excl BYOD)","Smartphone","2012",4067366.25617324
"Shipments","South Africa","Consumer (excl BYOD)","Smartphone","2013",5510952.05251371
"Shipments","South Africa","Consumer (excl BYOD)","Smartphone","2014",7743884.43623757
"Shipments","South Africa","Consumer (excl BYOD)","Smartphone","2015",7476353.28553379
"Shipments","South Africa","Consumer (excl BYOD)","Smartphone","2016",13224803.6048695
"Shipments","South Africa","Consumer (excl BYOD)","Smartphone","2017",11087755.296817
"Shipments","South Africa","Consumer (excl BYOD)","Smartphone","2018",19719032.3115449
"Shipments","South Africa","Consumer (excl BYOD)","Tablet","2010",3314.22980065951
"Shipments","South Africa","Consumer (excl BYOD)","Tablet","2011",150087.671843054
"Shipments","South Africa","Consumer (excl BYOD)","Tablet","2012",384353.903789073
"Shipments","South Africa","Consumer (excl BYOD)","Tablet","2013",890574.648430453
"Shipments","South Africa","Consumer (excl BYOD)","Tablet","2014",1234548.94216889
"Shipments","South Africa","Consumer (excl BYOD)","Tablet","2015",1281112.90957582
"Shipments","South Africa","Consumer (excl BYOD)","Tablet","2016",1389514.41931253
"Shipments","South Africa","Consumer (excl BYOD)","Tablet","2017",1006065.07665151
"Shipments","South Africa","Consumer (excl BYOD)","Tablet","2018",1427339.62405716
"Shipments","South Africa","Corporate Liable","Basic/Feature Phone","2010",1479670.28277488
"Shipments","South Africa","Corporate Liable","Basic/Feature Phone","2011",1521712.3182943
"Shipments","South Africa","Corporate Liable","Basic/Feature Phone","2012",1403821.83110943
"Shipments","South Africa","Corporate Liable","Basic/Feature Phone","2013",1271588.16286243
"Shipments","South Africa","Corporate Liable","Basic/Feature Phone","2014",1094793.09266142
"Shipments","South Africa","Corporate Liable","Basic/Feature Phone","2015",764860.394618606
"Shipments","South Africa","Corporate Liable","Basic/Feature Phone","2016",645640.719076066
"Shipments","South Africa","Corporate Liable","Basic/Feature Phone","2017",428510.958763331
"Shipments","South Africa","Corporate Liable","Basic/Feature Phone","2018",257493.347257855
"Shipments","South Africa","Corporate Liable","Convertible Mobile PC","2010",899.689125656856
"Shipments","South Africa","Corporate Liable","Convertible Mobile PC","2011",1511.06270779121
"Shipments","South Africa","Corporate Liable","Convertible Mobile PC","2012",1302.25813396309
"Shipments","South Africa","Corporate Liable","Convertible Mobile PC","2013",23091.8147240996
"Shipments","South Africa","Corporate Liable","Convertible Mobile PC","2014",50908.6122714266
"Shipments","South Africa","Corporate Liable","Convertible Mobile PC","2015",76289.4916245433
"Shipments","South Africa","Corporate Liable","Convertible Mobile PC","2016",112529.980993724
"Shipments","South Africa","Corporate Liable","Convertible Mobile PC","2017",136896.252801902
"Shipments","South Africa","Corporate Liable","Convertible Mobile PC","2018",203581.081990703
"Shipments","South Africa","Corporate Liable","NPC (Mobile PC)","2010",756640.426025703
"Shipments","South Africa","Corporate Liable","NPC (Mobile PC)","2011",606170.97230014
"Shipments","South Africa","Corporate Liable","NPC (Mobile PC)","2012",621965.176913102
"Shipments","South Africa","Corporate Liable","NPC (Mobile PC)","2013",447057.846545222
"Shipments","South Africa","Corporate Liable","NPC (Mobile PC)","2014",495307.532898688
"Shipments","South Africa","Corporate Liable","NPC (Mobile PC)","2015",514421.533178079
"Shipments","South Africa","Corporate Liable","NPC (Mobile PC)","2016",477647.141883866
"Shipments","South Africa","Corporate Liable","NPC (Mobile PC)","2017",448186.189376884
"Shipments","South Africa","Corporate Liable","NPC (Mobile PC)","2018",335182.662421385
"Shipments","South Africa","Corporate Liable","Smartphone","2010",280347.102944161
"Shipments","South Africa","Corporate Liable","Smartphone","2011",439547.733770239
"Shipments","South Africa","Corporate Liable","Smartphone","2012",544754.193749122
"Shipments","South Africa","Corporate Liable","Smartphone","2013",708602.206802965
"Shipments","South Africa","Corporate Liable","Smartphone","2014",956399.363127159
"Shipments","South Africa","Corporate Liable","Smartphone","2015",1129889.69739725
"Shipments","South Africa","Corporate Liable","Smartphone","2016",1352838.67920881
"Shipments","South Africa","Corporate Liable","Smartphone","2017",1403110.79264692
"Shipments","South Africa","Corporate Liable","Smartphone","2018",1814698.63593436
"Shipments","South Africa","Corporate Liable","Tablet","2010",143.129502047548
"Shipments","South Africa","Corporate Liable","Tablet","2011",11004.6653680583
"Shipments","South Africa","Corporate Liable","Tablet","2012",43065.8339924906
"Shipments","South Africa","Corporate Liable","Tablet","2013",100141.438126359
"Shipments","South Africa","Corporate Liable","Tablet","2014",180896.843729115
"Shipments","South Africa","Corporate Liable","Tablet","2015",333386.215738694
"Shipments","South Africa","Corporate Liable","Tablet","2016",501091.565107287
"Shipments","South Africa","Corporate Liable","Tablet","2017",719033.932517237
"Shipments","South Africa","Corporate Liable","Tablet","2018",977194.470549048
"Shipments","Southern Africa","BYOD","Convertible Mobile PC","2010",0.47936794750044
"Shipments","Southern Africa","BYOD","Convertible Mobile PC","2011",1.58682814314543
"Shipments","Southern Africa","BYOD","Convertible Mobile PC","2012",7.0922055749351
"Shipments","Southern Africa","BYOD","Convertible Mobile PC","2013",1808.04811598522
"Shipments","Southern Africa","BYOD","Convertible Mobile PC","2014",5445.11409455245
"Shipments","Southern Africa","BYOD","Convertible Mobile PC","2015",9070.64627349265
"Shipments","Southern Africa","BYOD","Convertible Mobile PC","2016",14885.841104641
"Shipments","Southern Africa","BYOD","Convertible Mobile PC","2017",17783.4898003594
"Shipments","Southern Africa","BYOD","Convertible Mobile PC","2018",22509.3843177574
"Shipments","Southern Africa","BYOD","NPC (Mobile PC)","2010",2856.98188087192
"Shipments","Southern Africa","BYOD","NPC (Mobile PC)","2011",5146.57118510619
"Shipments","Southern Africa","BYOD","NPC (Mobile PC)","2012",9280.34714279248
"Shipments","Southern Africa","BYOD","NPC (Mobile PC)","2013",10641.1244520513
"Shipments","Southern Africa","BYOD","NPC (Mobile PC)","2014",14315.1332970354
"Shipments","Southern Africa","BYOD","NPC (Mobile PC)","2015",20223.8280897211
"Shipments","Southern Africa","BYOD","NPC (Mobile PC)","2016",28069.2469795473
"Shipments","Southern Africa","BYOD","NPC (Mobile PC)","2017",34323.4453506258
"Shipments","Southern Africa","BYOD","NPC (Mobile PC)","2018",38901.4963607441
"Shipments","Southern Africa","BYOD","Smartphone","2010",98482.4378370857
"Shipments","Southern Africa","BYOD","Smartphone","2011",166434.389777405
"Shipments","Southern Africa","BYOD","Smartphone","2012",261690.816182918
"Shipments","Southern Africa","BYOD","Smartphone","2013",375802.254645651
"Shipments","Southern Africa","BYOD","Smartphone","2014",577714.779886831
"Shipments","Southern Africa","BYOD","Smartphone","2015",862458.319326005
"Shipments","Southern Africa","BYOD","Smartphone","2016",1439602.95357478
"Shipments","Southern Africa","BYOD","Smartphone","2017",1629159.58555613
"Shipments","Southern Africa","BYOD","Smartphone","2018",2183935.84183474
"Shipments","Southern Africa","BYOD","Tablet","2010",118.302884777457
"Shipments","Southern Africa","BYOD","Tablet","2011",9159.70084153722
"Shipments","Southern Africa","BYOD","Tablet","2012",22288.8427143085
"Shipments","Southern Africa","BYOD","Tablet","2013",35390.4100152411
"Shipments","Southern Africa","BYOD","Tablet","2014",59921.7470268386
"Shipments","Southern Africa","BYOD","Tablet","2015",87133.9859051071
"Shipments","Southern Africa","BYOD","Tablet","2016",116065.072015092
"Shipments","Southern Africa","BYOD","Tablet","2017",167898.47297049
"Shipments","Southern Africa","BYOD","Tablet","2018",204191.89484928
"Shipments","Southern Africa","Consumer (excl BYOD)","Basic/Feature Phone","2010",4947097.68884627
"Shipments","Southern Africa","Consumer (excl BYOD)","Basic/Feature Phone","2011",9254385.15646269
"Shipments","Southern Africa","Consumer (excl BYOD)","Basic/Feature Phone","2012",7267728.66586226
"Shipments","Southern Africa","Consumer (excl BYOD)","Basic/Feature Phone","2013",6348115.82043766
"Shipments","Southern Africa","Consumer (excl BYOD)","Basic/Feature Phone","2014",5358157.14462829
"Shipments","Southern Africa","Consumer (excl BYOD)","Basic/Feature Phone","2015",8093918.04864836
"Shipments","Southern Africa","Consumer (excl BYOD)","Basic/Feature Phone","2016",6091129.24446299
"Shipments","Southern Africa","Consumer (excl BYOD)","Basic/Feature Phone","2017",4310936.31836591
"Shipments","Southern Africa","Consumer (excl BYOD)","Basic/Feature Phone","2018",3654087.08633733
"Shipments","Southern Africa","Consumer (excl BYOD)","Convertible Mobile PC","2010",25.9387095999607
"Shipments","Southern Africa","Consumer (excl BYOD)","Convertible Mobile PC","2011",90.8719432625813
"Shipments","Southern Africa","Consumer (excl BYOD)","Convertible Mobile PC","2012",339.647292887257
"Shipments","Southern Africa","Consumer (excl BYOD)","Convertible Mobile PC","2013",9772.73414540118
"Shipments","Southern Africa","Consumer (excl BYOD)","Convertible Mobile PC","2014",25307.3222832024
"Shipments","Southern Africa","Consumer (excl BYOD)","Convertible Mobile PC","2015",29764.2773116086
"Shipments","Southern Africa","Consumer (excl BYOD)","Convertible Mobile PC","2016",35485.904254641
"Shipments","Southern Africa","Consumer (excl BYOD)","Convertible Mobile PC","2017",43749.5632900256
"Shipments","Southern Africa","Consumer (excl BYOD)","Convertible Mobile PC","2018",44942.3197856497
"Shipments","Southern Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2010",134966.445890725
"Shipments","Southern Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2011",241507.313648866
"Shipments","Southern Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2012",313799.703301553
"Shipments","Southern Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2013",390785.421823508
"Shipments","Southern Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2014",324532.41682433
"Shipments","Southern Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2015",362844.776309306
"Shipments","Southern Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2016",293209.146069709
"Shipments","Southern Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2017",341697.735281863
"Shipments","Southern Africa","Consumer (excl BYOD)","NPC (Mobile PC)","2018",385064.120254822
"Shipments","Southern Africa","Consumer (excl BYOD)","Smartphone","2010",529641.74191762
"Shipments","Southern Africa","Consumer (excl BYOD)","Smartphone","2011",1026857.36905144
"Shipments","Southern Africa","Consumer (excl BYOD)","Smartphone","2012",1190155.98903486
"Shipments","Southern Africa","Consumer (excl BYOD)","Smartphone","2013",2339309.89603272
"Shipments","Southern Africa","Consumer (excl BYOD)","Smartphone","2014",2919191.24197858
"Shipments","Southern Africa","Consumer (excl BYOD)","Smartphone","2015",4396509.61729414
"Shipments","Southern Africa","Consumer (excl BYOD)","Smartphone","2016",7539857.39061898
"Shipments","Southern Africa","Consumer (excl BYOD)","Smartphone","2017",7055557.12098069
"Shipments","Southern Africa","Consumer (excl BYOD)","Smartphone","2018",11052580.1575783
"Shipments","Southern Africa","Consumer (excl BYOD)","Tablet","2010",659.143111563759
"Shipments","Southern Africa","Consumer (excl BYOD)","Tablet","2011",60326.7569352465
"Shipments","Southern Africa","Consumer (excl BYOD)","Tablet","2012",163896.393436939
"Shipments","Southern Africa","Consumer (excl BYOD)","Tablet","2013",241597.315303761
"Shipments","Southern Africa","Consumer (excl BYOD)","Tablet","2014",238744.450062144
"Shipments","Southern Africa","Consumer (excl BYOD)","Tablet","2015",457531.480558357
"Shipments","Southern Africa","Consumer (excl BYOD)","Tablet","2016",464009.672753177
"Shipments","Southern Africa","Consumer (excl BYOD)","Tablet","2017",597269.313069331
"Shipments","Southern Africa","Consumer (excl BYOD)","Tablet","2018",719096.951521433
"Shipments","Southern Africa","Corporate Liable","Basic/Feature Phone","2010",1148299.18237911
"Shipments","Southern Africa","Corporate Liable","Basic/Feature Phone","2011",1248845.53888838
"Shipments","Southern Africa","Corporate Liable","Basic/Feature Phone","2012",1496937.98945866
"Shipments","Southern Africa","Corporate Liable","Basic/Feature Phone","2013",1464022.88021466
"Shipments","Southern Africa","Corporate Liable","Basic/Feature Phone","2014",1308937.69614897
"Shipments","Southern Africa","Corporate Liable","Basic/Feature Phone","2015",1220257.19335305
"Shipments","Southern Africa","Corporate Liable","Basic/Feature Phone","2016",1023910.04312367
"Shipments","Southern Africa","Corporate Liable","Basic/Feature Phone","2017",816826.653799644
"Shipments","Southern Africa","Corporate Liable","Basic/Feature Phone","2018",527119.739528277
"Shipments","Southern Africa","Corporate Liable","Convertible Mobile PC","2010",203.844904601229
"Shipments","Southern Africa","Corporate Liable","Convertible Mobile PC","2011",407.57055482853
"Shipments","Southern Africa","Corporate Liable","Convertible Mobile PC","2012",388.063934708306
"Shipments","Southern Africa","Corporate Liable","Convertible Mobile PC","2013",5878.56853893236
"Shipments","Southern Africa","Corporate Liable","Convertible Mobile PC","2014",11909.4846627464
"Shipments","Southern Africa","Corporate Liable","Convertible Mobile PC","2015",22444.7811485693
"Shipments","Southern Africa","Corporate Liable","Convertible Mobile PC","2016",29279.4923962565
"Shipments","Southern Africa","Corporate Liable","Convertible Mobile PC","2017",44196.6893043216
"Shipments","Southern Africa","Corporate Liable","Convertible Mobile PC","2018",57049.1887318883
"Shipments","Southern Africa","Corporate Liable","NPC (Mobile PC)","2010",214335.300614886
"Shipments","Southern Africa","Corporate Liable","NPC (Mobile PC)","2011",197443.946116194
"Shipments","Southern Africa","Corporate Liable","NPC (Mobile PC)","2012",232277.20793593
"Shipments","Southern Africa","Corporate Liable","NPC (Mobile PC)","2013",215030.679972285
"Shipments","Southern Africa","Corporate Liable","NPC (Mobile PC)","2014",264037.120218274
"Shipments","Southern Africa","Corporate Liable","NPC (Mobile PC)","2015",303513.212218581
"Shipments","Southern Africa","Corporate Liable","NPC (Mobile PC)","2016",378395.159407973
"Shipments","Southern Africa","Corporate Liable","NPC (Mobile PC)","2017",427186.845613201
"Shipments","Southern Africa","Corporate Liable","NPC (Mobile PC)","2018",464385.035108179
"Shipments","Southern Africa","Corporate Liable","Smartphone","2010",125904.277234576
"Shipments","Southern Africa","Corporate Liable","Smartphone","2011",164835.545582652
"Shipments","Southern Africa","Corporate Liable","Smartphone","2012",207121.149070999
"Shipments","Southern Africa","Corporate Liable","Smartphone","2013",290357.368016589
"Shipments","Southern Africa","Corporate Liable","Smartphone","2014",346744.449449495
"Shipments","Southern Africa","Corporate Liable","Smartphone","2015",386545.321655473
"Shipments","Southern Africa","Corporate Liable","Smartphone","2016",492651.808696015
"Shipments","Southern Africa","Corporate Liable","Smartphone","2017",505978.648338527
"Shipments","Southern Africa","Corporate Liable","Smartphone","2018",699613.259716938
"Shipments","Southern Africa","Corporate Liable","Tablet","2010",23.2896419712111
"Shipments","Southern Africa","Corporate Liable","Tablet","2011",2672.67278673241
"Shipments","Southern Africa","Corporate Liable","Tablet","2012",9227.42584332877
"Shipments","Southern Africa","Corporate Liable","Tablet","2013",28372.5929946968
"Shipments","Southern Africa","Corporate Liable","Tablet","2014",53831.6699372834
"Shipments","Southern Africa","Corporate Liable","Tablet","2015",110578.706867136
"Shipments","Southern Africa","Corporate Liable","Tablet","2016",146556.928441919
"Shipments","Southern Africa","Corporate Liable","Tablet","2017",212387.424432373
"Shipments","Southern Africa","Corporate Liable","Tablet","2018",251159.541029259
"Shipments","Spain","BYOD","Convertible Mobile PC","2010",177.781872751389
"Shipments","Spain","BYOD","Convertible Mobile PC","2011",198.790144480414
"Shipments","Spain","BYOD","Convertible Mobile PC","2012",223.107600912308
"Shipments","Spain","BYOD","Convertible Mobile PC","2013",13929.0008570341
"Shipments","Spain","BYOD","Convertible Mobile PC","2014",23524.7663774228
"Shipments","Spain","BYOD","Convertible Mobile PC","2015",25801.7102239727
"Shipments","Spain","BYOD","Convertible Mobile PC","2016",31540.0388069368
"Shipments","Spain","BYOD","Convertible Mobile PC","2017",37630.0910121171
"Shipments","Spain","BYOD","Convertible Mobile PC","2018",39496.0926218184
"Shipments","Spain","BYOD","NPC (Mobile PC)","2010",34046.8807626483
"Shipments","Spain","BYOD","NPC (Mobile PC)","2011",24425.4195273922
"Shipments","Spain","BYOD","NPC (Mobile PC)","2012",22896.0403276938
"Shipments","Spain","BYOD","NPC (Mobile PC)","2013",24624.0893194308
